"person_id","obs_id","sex","site","age_estimated","height_cm","weight_kg","obs_counts"
357542,"hbxx4","f","SE_Ecuador",3.74,NA,12,21
357542,"axkau","f","SE_Ecuador",4.23,NA,12,21
357542,"7skoe","f","SE_Ecuador",4.31,NA,14,21
357542,"0a6z2","f","SE_Ecuador",4.42,NA,12,21
357542,"sikc7","f","SE_Ecuador",4.49,NA,12,21
357542,"11xjp","f","SE_Ecuador",4.5,NA,12,21
357542,"7eaj6","f","SE_Ecuador",5.53,97.5,14.73,21
357542,"dz5na","f","SE_Ecuador",5.57,98,14,21
357542,"4l5et","f","SE_Ecuador",5.63,102,14,21
357542,"7ycji","f","SE_Ecuador",9.9,119.5,23,21
357543,"rw9o1","f","SE_Ecuador",0.5,NA,5,9
357543,"kosry","f","SE_Ecuador",0.6,NA,6,9
357543,"b4urs","f","SE_Ecuador",0.7,NA,5,9
357543,"km19i","f","SE_Ecuador",1.14,NA,7,9
357543,"kfr85","f","SE_Ecuador",1.3,NA,7,9
357543,"wxghl","f","SE_Ecuador",3.16,NA,10,9
357543,"ecbzd","f","SE_Ecuador",3.95,89.2,12,9
357543,"71y5b","f","SE_Ecuador",7.52,112.2,20.2,9
357543,"liy5r","f","SE_Ecuador",8.32,111.9,19.9,9
357544,"qh3ni","f","SE_Ecuador",0.29,NA,5,12
357544,"0ra7p","f","SE_Ecuador",0.45,NA,6,12
357544,"b0cj7","f","SE_Ecuador",0.56,65,6,12
357544,"82bst","f","SE_Ecuador",0.78,66,6,12
357544,"dkqqn","f","SE_Ecuador",0.97,67,6,12
357544,"c4sow","f","SE_Ecuador",1.13,72,7,12
357544,"5xtpr","f","SE_Ecuador",1.23,NA,7,12
357544,"e4y5y","f","SE_Ecuador",1.28,NA,9,12
357544,"tyafs","f","SE_Ecuador",1.48,NA,12,12
357544,"6tc30","f","SE_Ecuador",1.68,NA,8.7,12
357544,"262mp","f","SE_Ecuador",2.58,80.3,10.2,12
357544,"g10a8","f","SE_Ecuador",6.95,104.5,17.1,12
357545,"aj9d5","f","SE_Ecuador",0.15,NA,4,23
357545,"0zzdr","f","SE_Ecuador",0.36,NA,6,23
357545,"gslb2","f","SE_Ecuador",0.59,NA,7,23
357545,"5vebh","f","SE_Ecuador",0.64,NA,7,23
357545,"0f62u","f","SE_Ecuador",0.71,NA,7,23
357545,"5udpx","f","SE_Ecuador",0.78,NA,7,23
357545,"irhom","f","SE_Ecuador",0.9,NA,7,23
357545,"s769f","f","SE_Ecuador",1.01,NA,6,23
357545,"vv5we","f","SE_Ecuador",1.15,NA,8.5,23
357545,"20j9l","f","SE_Ecuador",1.34,NA,8,23
357545,"kvemb","f","SE_Ecuador",1.4,NA,9,23
357545,"xq7t1","f","SE_Ecuador",1.52,NA,8,23
357545,"h3z7c","f","SE_Ecuador",1.78,NA,9,23
357545,"dv6zi","f","SE_Ecuador",2.23,NA,10,23
357545,"1i66m","f","SE_Ecuador",2.54,NA,11,23
357545,"rd4qj","f","SE_Ecuador",2.77,NA,11,23
357545,"09eqj","f","SE_Ecuador",2.94,NA,12,23
357545,"1k3nb","f","SE_Ecuador",3.35,NA,13,23
357545,"j6kme","f","SE_Ecuador",3.41,NA,13,23
357545,"fjsem","f","SE_Ecuador",4.31,103,14,23
357545,"b801n","f","SE_Ecuador",4.39,100.88,15.7,23
357545,"sxix4","f","SE_Ecuador",4.47,105,15,23
357545,"j0myg","f","SE_Ecuador",4.48,106,15,23
357546,"46t1w","f","SE_Ecuador",18.34,NA,56,5
357546,"5jhgs","f","SE_Ecuador",18.55,NA,57,5
357546,"552nk","f","SE_Ecuador",19.53,NA,56,5
357546,"2k2jg","f","SE_Ecuador",22.04,148.7,57.6,5
357546,"7f1r0","f","SE_Ecuador",22.08,148,57.7,5
357547,"aac98","f","SE_Ecuador",0.1,NA,5,11
357547,"cf3ly","f","SE_Ecuador",0.18,NA,6,11
357547,"1opbx","f","SE_Ecuador",0.35,NA,6,11
357547,"0jdjf","f","SE_Ecuador",0.38,NA,6,11
357547,"6lugn","f","SE_Ecuador",0.43,64,6,11
357547,"cfr4w","f","SE_Ecuador",0.5,65,7,11
357547,"6qmuc","f","SE_Ecuador",1.22,73,9,11
357547,"y74n7","f","SE_Ecuador",1.28,74,9,11
357547,"9xv08","f","SE_Ecuador",1.32,74,9,11
357547,"tg0aa","f","SE_Ecuador",1.4,73.6,9.5,11
357547,"rfzdu","f","SE_Ecuador",1.49,75,9,11
357549,"fhmto","f","SE_Ecuador",0.47,NA,8,22
357549,"4j4rg","f","SE_Ecuador",0.67,NA,9,22
357549,"nvmfg","f","SE_Ecuador",0.93,NA,9.5,22
357549,"arcrz","f","SE_Ecuador",0.96,NA,10,22
357549,"m785a","f","SE_Ecuador",1.14,NA,10,22
357549,"of63g","f","SE_Ecuador",1.28,NA,10,22
357549,"nqwv5","f","SE_Ecuador",1.45,NA,11,22
357549,"m1ula","f","SE_Ecuador",1.54,NA,11,22
357549,"dgg07","f","SE_Ecuador",1.62,NA,11,22
357549,"7njzh","f","SE_Ecuador",1.74,NA,11,22
357549,"baehc","f","SE_Ecuador",1.75,80,11.5,22
357549,"249n6","f","SE_Ecuador",2.11,81,12,22
357549,"udbtt","f","SE_Ecuador",2.17,NA,12,22
357549,"4cq0k","f","SE_Ecuador",2.21,NA,12,22
357549,"y0ryf","f","SE_Ecuador",2.32,NA,12,22
357549,"9eoxj","f","SE_Ecuador",2.9,93,15,22
357549,"a1bpt","f","SE_Ecuador",2.96,93,15,22
357549,"cpw3k","f","SE_Ecuador",3.04,94,14.5,22
357549,"d8rrr","f","SE_Ecuador",3.12,95,14,22
357549,"wyh2i","f","SE_Ecuador",3.23,NA,15,22
357549,"fn7ii","f","SE_Ecuador",7.6,117.5,23.9,22
357549,"3b0zz","f","SE_Ecuador",7.81,118,22.3,22
357550,"bbd90","m","SE_Ecuador",0.04,NA,3,18
357550,"iau09","m","SE_Ecuador",0.08,NA,3,18
357550,"bwu2p","m","SE_Ecuador",0.1,NA,3,18
357550,"765zj","m","SE_Ecuador",0.19,NA,4,18
357550,"r2r03","m","SE_Ecuador",0.24,NA,4,18
357550,"7ma61","m","SE_Ecuador",0.31,NA,4,18
357550,"rxwqy","m","SE_Ecuador",0.41,NA,6,18
357550,"ujl2j","m","SE_Ecuador",0.75,73,8,18
357550,"rlsty","m","SE_Ecuador",0.77,73,8,18
357550,"mqn9b","m","SE_Ecuador",0.81,73,8,18
357550,"umu8b","m","SE_Ecuador",0.89,74,8,18
357550,"vikny","m","SE_Ecuador",0.9,74,8,18
357550,"vb4mc","m","SE_Ecuador",1.02,74,8.1,18
357550,"w1vxx","m","SE_Ecuador",1.1,75,7.5,18
357550,"aqt48","m","SE_Ecuador",1.17,76,7.9,18
357550,"5mvr1","m","SE_Ecuador",1.21,NA,7.8,18
357550,"pnrez","m","SE_Ecuador",5.58,102.2,17.4,18
357550,"9pfi7","m","SE_Ecuador",5.79,102.4,17.2,18
357554,"fh1lw","m","SE_Ecuador",7.92,107,16,4
357554,"p3hj7","m","SE_Ecuador",9.47,NA,25,4
357554,"qqcaw","m","SE_Ecuador",10.68,NA,27,4
357554,"ykt38","m","SE_Ecuador",10.7,123.92,28.1,4
357557,"xh41y","f","SE_Ecuador",0.11,53,4,5
357557,"1v18j","f","SE_Ecuador",0.2,58,5,5
357557,"nnnzi","f","SE_Ecuador",0.22,NA,4.77,5
357557,"ag3ck","f","SE_Ecuador",0.3,59,7,5
357557,"c964a","f","SE_Ecuador",0.41,64,7,5
357560,"qt4he","m","SE_Ecuador",5.52,NA,15,7
357560,"0304l","m","SE_Ecuador",6.46,100,17,7
357560,"rqvz7","m","SE_Ecuador",7.64,106,20,7
357560,"rn59d","m","SE_Ecuador",8.02,NA,20,7
357560,"r879y","m","SE_Ecuador",9.22,115,22.5,7
357560,"6tbf9","m","SE_Ecuador",9.24,114.9,23.9,7
357560,"ilo1j","m","SE_Ecuador",13.18,131.4,32.8,7
357563,"yv0dp","f","SE_Ecuador",11.77,131.3,33,1
357564,"9bcb2","m","SE_Ecuador",11.21,NA,30,2
357564,"oligg","m","SE_Ecuador",12.25,129,36.7,2
357565,"mz46q","m","SE_Ecuador",0.84,NA,8,11
357565,"djgmp","m","SE_Ecuador",1.96,NA,9,11
357565,"wemtn","m","SE_Ecuador",2.74,NA,10,11
357565,"isd45","m","SE_Ecuador",3.04,NA,13,11
357565,"pf3f9","m","SE_Ecuador",3.18,NA,12,11
357565,"6i8gl","m","SE_Ecuador",4.42,94,16,11
357565,"g7hu0","m","SE_Ecuador",4.55,NA,14,11
357565,"i0vd3","m","SE_Ecuador",4.77,NA,15,11
357565,"5hbsk","m","SE_Ecuador",5.06,NA,16,11
357565,"hp2i7","m","SE_Ecuador",7.21,113.6,22.3,11
357565,"y9m0n","m","SE_Ecuador",11.58,131.6,33.4,11
357567,"knx2a","f","SE_Ecuador",0.04,NA,3,16
357567,"rrm0v","f","SE_Ecuador",0.07,NA,3,16
357567,"6xili","f","SE_Ecuador",0.14,NA,6,16
357567,"y0ded","f","SE_Ecuador",0.18,NA,5,16
357567,"v7jup","f","SE_Ecuador",0.21,NA,5,16
357567,"kast0","f","SE_Ecuador",0.28,NA,6,16
357567,"29zeb","f","SE_Ecuador",0.57,NA,5,16
357567,"mwzfu","f","SE_Ecuador",0.71,NA,6,16
357567,"qn9oz","f","SE_Ecuador",2.43,75,9,16
357567,"8b4gw","f","SE_Ecuador",2.68,NA,8,16
357567,"gr35b","f","SE_Ecuador",2.85,NA,9,16
357567,"0rqm7","f","SE_Ecuador",3,NA,10,16
357567,"8ywqx","f","SE_Ecuador",3.12,NA,10,16
357567,"187o0","f","SE_Ecuador",3.87,84,11,16
357567,"c8c5h","f","SE_Ecuador",3.89,83.6,11.7,16
357567,"e3lhf","f","SE_Ecuador",4.04,88,11,16
357568,"2kzin","m","SE_Ecuador",0.61,NA,8,8
357568,"6kwwc","m","SE_Ecuador",3.15,NA,11,8
357568,"dcodi","m","SE_Ecuador",3.33,NA,11,8
357568,"bc8ii","m","SE_Ecuador",3.49,NA,11,8
357568,"5ecaf","m","SE_Ecuador",4.47,NA,12,8
357568,"gjetc","m","SE_Ecuador",5.48,NA,15,8
357568,"21whl","m","SE_Ecuador",6.83,109.7,18,8
357568,"6ruac","m","SE_Ecuador",11.2,126.8,27.3,8
357571,"1mbwx","f","SE_Ecuador",0.05,NA,3,8
357571,"6rgu8","f","SE_Ecuador",0.73,64,6,8
357571,"0s6xs","f","SE_Ecuador",0.76,65,7,8
357571,"ymvii","f","SE_Ecuador",0.8,65,7,8
357571,"idowu","f","SE_Ecuador",0.82,NA,7,8
357571,"ufpk8","f","SE_Ecuador",0.91,72,7,8
357571,"am296","f","SE_Ecuador",0.96,72,8,8
357571,"axsmx","f","SE_Ecuador",5.19,105.3,19.3,8
357580,"yhadc","f","SE_Ecuador",17.69,145,50,9
357580,"jtn1t","f","SE_Ecuador",18.53,NA,44,9
357580,"cthjj","f","SE_Ecuador",18.81,NA,43,9
357580,"juslw","f","SE_Ecuador",19.89,NA,49,9
357580,"ioqit","f","SE_Ecuador",19.93,NA,48,9
357580,"roj25","f","SE_Ecuador",19.95,NA,48.5,9
357580,"v9g1m","f","SE_Ecuador",19.98,NA,49,9
357580,"82o7p","f","SE_Ecuador",20.01,NA,48,9
357580,"ev3it","f","SE_Ecuador",23.36,148.7,49.2,9
357581,"0x7lq","m","SE_Ecuador",12.09,NA,25,2
357581,"cq9yw","m","SE_Ecuador",12.23,NA,32,2
357593,"kvh6k","f","SE_Ecuador",18.43,150,52,5
357593,"m3ln0","f","SE_Ecuador",18.51,NA,54,5
357593,"bn2mj","f","SE_Ecuador",18.79,NA,49,5
357593,"1qxsb","f","SE_Ecuador",18.81,NA,50,5
357593,"0lbht","f","SE_Ecuador",20.46,155.4,51.2,5
357596,"1n3c4","m","SE_Ecuador",3.09,NA,10,7
357596,"u4e1a","m","SE_Ecuador",3.46,NA,13,7
357596,"p6sul","m","SE_Ecuador",4.48,NA,13,7
357596,"h1wbi","m","SE_Ecuador",6.07,NA,16,7
357596,"cbzye","m","SE_Ecuador",6.18,NA,15,7
357596,"vojlu","m","SE_Ecuador",7.21,107.8,19,7
357596,"ss0qa","m","SE_Ecuador",11.58,137.5,27.4,7
357597,"pjvtg","m","SE_Ecuador",4.34,NA,18,3
357597,"74o4q","m","SE_Ecuador",7.12,119.6,25.6,3
357597,"lpf58","m","SE_Ecuador",11.49,139.6,37.4,3
357600,"zrx6m","f","SE_Ecuador",9.03,124.1,26,2
357600,"phfxb","f","SE_Ecuador",9.24,124.7,26.7,2
357604,"g804i","f","SE_Ecuador",27.66,147.2,54.6,2
357604,"odgso","f","SE_Ecuador",27.69,147.25,54.1,2
357605,"76lfe","f","SE_Ecuador",28.53,150.2,57.4,1
357612,"lt8y4","m","SE_Ecuador",1.02,NA,8,15
357612,"5twy7","m","SE_Ecuador",1.16,NA,8,15
357612,"0x5sy","m","SE_Ecuador",1.26,NA,8,15
357612,"9kq2q","m","SE_Ecuador",1.34,NA,9,15
357612,"wwb69","m","SE_Ecuador",1.41,NA,10,15
357612,"c98p6","m","SE_Ecuador",1.5,NA,9,15
357612,"pob11","m","SE_Ecuador",1.64,NA,10,15
357612,"379zj","m","SE_Ecuador",1.83,77,10,15
357612,"6v9v1","m","SE_Ecuador",2.19,80,10.5,15
357612,"okvda","m","SE_Ecuador",3.27,91,13,15
357612,"y8ndp","m","SE_Ecuador",3.29,92,14.6,15
357612,"dcpg5","m","SE_Ecuador",3.41,93,13,15
357612,"60b8x","m","SE_Ecuador",3.48,96,14,15
357612,"9w4al","m","SE_Ecuador",7.66,114.4,23,15
357612,"71ncu","m","SE_Ecuador",7.87,114.9,23.4,15
357613,"me8j9","f","SE_Ecuador",5.23,NA,15,4
357613,"pkmij","f","SE_Ecuador",6.2,NA,19,4
357613,"vvv2j","f","SE_Ecuador",6.29,NA,19,4
357613,"yzv03","f","SE_Ecuador",10.41,132,29.2,4
357614,"lznfj","f","SE_Ecuador",1.55,NA,9,3
357614,"gi4qp","f","SE_Ecuador",2.65,NA,11,3
357614,"u0brm","f","SE_Ecuador",5.7,103.4,17.5,3
357619,"tuurb","f","SE_Ecuador",25.14,NA,58,1
357626,"5g7hk","f","SE_Ecuador",4.3,NA,21,3
357626,"ui49z","f","SE_Ecuador",8.48,NA,27,3
357626,"3005d","f","SE_Ecuador",8.5,NA,27.9,3
357627,"cog5c","m","SE_Ecuador",7.46,117.5,24.9,1
357631,"t1bel","m","SE_Ecuador",7.83,NA,20,5
357631,"ocsa6","m","SE_Ecuador",9.72,114,25,5
357631,"tcbjz","m","SE_Ecuador",11.99,130,30,5
357631,"vjfnn","m","SE_Ecuador",12.01,130.375,30.45,5
357631,"762cf","m","SE_Ecuador",16.38,156.6,54.1,5
357638,"yudbz","m","SE_Ecuador",16.5,NA,55,1
357642,"j0xzt","m","SE_Ecuador",0.33,NA,6,19
357642,"sbtnw","m","SE_Ecuador",0.53,NA,8,19
357642,"f3rvm","m","SE_Ecuador",0.61,NA,8,19
357642,"bipcf","m","SE_Ecuador",0.67,NA,7,19
357642,"122h1","m","SE_Ecuador",0.76,NA,8,19
357642,"g9clj","m","SE_Ecuador",0.82,NA,8,19
357642,"kidjt","m","SE_Ecuador",0.97,NA,8,19
357642,"6auvx","m","SE_Ecuador",1.14,NA,9,19
357642,"636rx","m","SE_Ecuador",1.21,NA,9,19
357642,"lxwcd","m","SE_Ecuador",1.25,NA,9,19
357642,"cvj4v","m","SE_Ecuador",1.31,NA,9,19
357642,"b34fp","m","SE_Ecuador",1.97,NA,10,19
357642,"t06su","m","SE_Ecuador",2.05,NA,10,19
357642,"c9rjl","m","SE_Ecuador",2.18,NA,12.4,19
357642,"ghayv","m","SE_Ecuador",2.33,NA,11,19
357642,"qvcf8","m","SE_Ecuador",2.55,NA,11,19
357642,"2q807","m","SE_Ecuador",2.62,NA,12,19
357642,"rtib4","m","SE_Ecuador",2.69,NA,12,19
357642,"moj36","m","SE_Ecuador",3.09,86.5,12.7,19
357648,"99hmw","f","SE_Ecuador",16.45,141,50,2
357648,"31hox","f","SE_Ecuador",22.71,148.09,52.6,2
357651,"wtjuw","f","SE_Ecuador",11.07,122,25,4
357651,"43x34","f","SE_Ecuador",12.65,NA,30,4
357651,"n815z","f","SE_Ecuador",13.05,NA,30,4
357651,"hif4d","f","SE_Ecuador",13.86,141.4,36.1,4
357652,"lhxed","m","SE_Ecuador",12.99,131,31.6,3
357652,"3ye8u","m","SE_Ecuador",13.03,132.3,31.2,3
357652,"grfv2","m","SE_Ecuador",17.4,154.2,51.6,3
357653,"lbqdo","f","SE_Ecuador",4.1,96,13,4
357653,"sv4e2","f","SE_Ecuador",4.14,96,13,4
357653,"n3dv4","f","SE_Ecuador",10.45,128.6,24.9,4
357653,"imzgo","f","SE_Ecuador",14.82,149.1,44.8,4
357654,"kfgxx","f","SE_Ecuador",3.07,NA,10,5
357654,"3su11","f","SE_Ecuador",5.25,NA,13,5
357654,"vrxyi","f","SE_Ecuador",6.57,98,14,5
357654,"o7sun","f","SE_Ecuador",9.37,114.6,20.7,5
357654,"8ih5q","f","SE_Ecuador",13.74,137.4,34.5,5
357655,"nlpgv","f","SE_Ecuador",2.65,NA,10,7
357655,"mn1ae","f","SE_Ecuador",3.09,NA,10,7
357655,"3ai6i","f","SE_Ecuador",3.91,NA,12,7
357655,"vs11a","f","SE_Ecuador",5.63,NA,14,7
357655,"itucr","f","SE_Ecuador",6.61,NA,15,7
